source,traduction
Auth URL data should be valid JSON,
Authentication Apps you can use are:,
Auto Create Exchange Rate Revaluation,Créer automatiquement une réévaluation du taux de change
Auto Create Serial and Batch Bundle For Outward,
Auto Created Serial and Batch Bundle,Lot de série et lot créé automatiquement
Auto Repeat Day{0} {1} has been repeated.,
Auto Reserve Stock for Sales Order on Purchase,Réserver automatiquement le stock pour les commandes client à l'achat
Auto Write Off Amount ,Montant de passation par pertes automatique
Auto follow documents that are assigned to you,Suivre automatiquement les documents qui vous sont affectés
Auto follow documents that are shared with you,Suivre automatiquement les documents partagés avec vous
Auto match and set the Party in Bank Transactions,Correspondre et définir automatiquement le tiers dans les transactions bancaires
Auto write off precision loss while consolidation,
Automatic Leave Allocation has failed for the following Earned Leaves: {0}. Please check {1} for more details.,
Automatic sending of emails is disabled via site config.,
Automatically Add Filtered Item To Cart,Ajouter automatiquement l'article filtré au panier
Automatically Add Taxes from Taxes and Charges Template,Ajouter automatiquement les taxes depuis le modèle de taxes et frais
Automatically arrange cards vertically to fill empty spaces,Organiser automatiquement les cartes verticalement pour remplir les espaces vides
Automatically post balancing accounting entry,Comptabiliser automatiquement l'écriture d'équilibrage
Automatically update Last Sync of Checkin,Mettre à jour automatiquement la dernière synchronisation du pointage
"Average of Goal Score, Feedback Score, and Self Appraisal Score",
Average rating of demonstrated skills,Note moyenne des compétences démontrées
"Awesome, now try making an entry yourself",
B,
B0,
B1,
B10,
B2,
B3,
B4,
B5,
B6,
B7,
B8,
B9,
BCC,Cci
BFS,
BIN Qty,Qté BIN
BOM UOM,UDM nomenclature
BOM Update Tool Log with job status maintained,Journal de l'outil de mise à jour de nomenclature avec statut du travail
BOM Updation already in progress. Please wait until {0} is complete.,
BOM Updation is queued and may take a few minutes. Check {0} for progress.,
BOM and Finished Good Quantity is mandatory for Disassembly,La nomenclature et la quantité de produit fini sont obligatoires pour le désassemblage
BOM recursion: {1} cannot be parent or child of {0},Récursion de nomenclature : {1} ne peut pas être parent ou enfant de {0}
"BOMs creation has been enqueued, kindly check the status after some time",
BPI,
BPI Amount Difference,Différence de montant IPB
BPI Difference Date,Date de différence IPB
BPI Recovery Method,Méthode de recouvrement IPB
BPI difference entry,Écriture de différence IPB
BUDGET-.########,
Backflush Materials From WIP Warehouse,Contre-flux des matériaux depuis l'entrepôt WIP
Bank Account {} in Bank Transaction {} is not matching with Bank Account {},
Bank/Cash Account {0} doesn't belong to company {1},
Base Total Costing Amount,Montant total de coût de base
"Base, Variable & Leave Encashment",
Based On,Basé sur
"Based on your HR Policy, select your leave allocation period's start date",
Basic Authentication,Authentification basique
Basic Info,Informations de base
Batch No {0} is linked with Item {1} which has serial no. Please scan serial no instead.,Le n° de lot {0} est lié à l'article {1} qui a un n° de série. Veuillez scanner le n° de série à la place.
"Batch No {0} is not present in the original {1} {2}, hence you can't return it against the {1} {2}",
Batch Qty updated successfully,Qté du lot mise à jour avec succès
Batch Qty updated to {0},Qté de lot mise à jour à {0}
Batch not created for item {} since it does not have a batch series.,
Batch {0} is not available in warehouse {1},Le lot {0} n'est pas disponible dans l'entrepôt {1}
Batchwise Valuation,Valorisation par lot
Before Discard,Avant rejet
Before Import Script,Script avant import
Before Print,Avant impression
Before Rename,Avant renommage
Before Validate,Avant validation
Beginner,Débutant
Below Subscription Plans are of different currency to the party default billing currency/Company currency: {0},
Benefit Amount,Montant de l'avantage
Benefit Details,Détails de l'avantage
Benefit amount of component {0} exceeds {1},Le montant de l'avantage du composant {0} dépasse {1}
Benefit amount of component {0} should be greater than 0,Le montant de l'avantage du composant {0} doit être supérieur à 0
Benefit amount {0} for Salary Component {1} should not be greater than maximum benefit amount {2} set in {3},
Bi-Weekly,Bihebdomadaire
BigQuery,
BigQuery Configuration,Configuration BigQuery
BigQuery Dataset ID,ID de jeu de données BigQuery
BigQuery Project ID,ID de projet BigQuery
BigQuery Service Account Key (JSON),
"Billed, Received & Returned","Facturé, reçu et retourné"
Billing Address does not belong to the {0},L'adresse de facturation n'appartient pas à {0}
Billing Contact,Contact de facturation
Billing Interval in Subscription Plan must be Month to follow calendar months,
Bin Qty Recalculated,Qté bin recalculée
Binary Logging,Journalisation binaire
Bisect Accounting Statements,Bissecter les états comptables
Bisect Left,Bissecter à gauche
Bisect Nodes,Bissecter les nœuds
Bisect Right,Bissecter à droite
Bisecting From,Bissection depuis
Bisecting Left ...,Bissection à gauche ...
Bisecting Right ...,Bissection à droite ...
Bisecting To,Bissection vers
Biweekly,Bihebdomadaire
Blank Line,Ligne vide
Blanket Order Allowance (%),Tolérance de commande globale (%)
Block Holidays on important days.,Bloquer les jours fériés lors des jours importants.
Blue,Bleu
Boarding Status,Statut d'intégration
Bold Text,Texte en gras
"Bold text for emphasis (totals, major headings)",
Book Advance Payments as Liability option is chosen. Paid From account changed from {0} to {1}.,
Book Advance Payments in Separate Party Account,Comptabiliser les avances dans un compte tiers séparé
Book Tax Loss on Early Payment Discount,
Booking stock value across multiple accounts will make it harder to track stock and account value.,
Books have been closed till the period ending on {0},Les livres ont été clôturés jusqu'à la période se terminant le {0}
Bot,Robot
Both Fixed Deposit and Corporate Guarantee,Dépôt à terme et garantie corporative
Both Payable Account: {0} and Advance Account: {1} must be of same currency for company: {2},
Both Receivable Account: {0} and Advance Account: {1} must be of same currency for company: {2},
Both login and password required,Identifiant et mot de passe requis
Both {0} Account: {1} and Advance Account: {2} must be of same currency for company: {3},
Bottom Center,Bas centre
Bottom Left,Bas gauche
Bottom Right,Bas droite
Branch Details,Détails de la branche
Broken Period Interest,Intérêts de période rompue
Broken Period Interest Days,Jours d'intérêts de période rompue
Broken Period Interest Recovery Account,Compte de récupération d'intérêts de période rompue
Bucket Size,Taille du compartiment
Budget Amount can not be {0}.,Le montant du budget ne peut pas être {0}.
Budget Distribution,Distribution du budget
Budget Distribution Total,Total de distribution du budget
Budget End Date,Date de fin du budget
Budget Limit Exceeded,Limite budgétaire dépassée
Budget Start Date,Date de début du budget
Buffer Time,Temps de tampon
Buffered Cursor,Curseur tamponné
Bufferpool Size,Taille du pool de tampons
Build All?,Tout construire ?
Build Tree,Construire l'arbre
Buildable Qty,Qté constructible
Built on {0},Construit sur {0}
Bulk Actions,Actions en masse
Bulk Assignments,Affectations en masse
Bulk Enqueue,Mise en file d'attente en masse
Bulk Enqueue Import Job,Mise en file d'attente d'import en masse
Bulk Enqueue Progress,Progression de la mise en file d'attente en masse
Bulk Operation Failed,Opération en masse échouée
Bulk Operation Successful,Opération en masse réussie
Bulk PDF Export,Export PDF en masse
Bulk Rename Jobs,Travaux de renommage en masse
Bulk Repayment Log,Journal de remboursement en masse
Bulk Transaction,Transaction en masse
Bulk Transaction Log,Journal de transaction en masse
Bulk Transaction Log Detail,Détail du journal de transaction en masse
Bulk approval only support up to 500 documents.,L'approbation en masse ne prend en charge que jusqu'à 500 documents.
Bulk operation is enqueued in background.,L'opération en masse est mise en file d'attente en arrière-plan.
Bulk operations only support up to 500 documents.,Les opérations en masse ne prennent en charge que jusqu'à 500 documents.
Bulk {0} is enqueued in background.,
Bundle Items,Articles groupés
Button Color,Couleur du bouton
Buyer of Goods and Services.,Acheteur de biens et services.
Buying & Selling Settings,Paramètres d'achat et de vente
"By ""Naming Series"" field","Par champ ""Série de nommage"""
"By default, the Final Score is calculated as the average of Goal Score, Feedback Score, and Self Appraisal Score. Enable this to set a different formula",
"By default, the Supplier Name is set as per the Supplier Name entered. If you want Suppliers to be named by a <a href='https://docs.erpnext.com/docs/user/manual/en/setting-up/settings/naming-series' target='_blank'>Naming Series</a> choose the 'Naming Series' option.",
